enraged lightning banshee,2,4,0,-1,1,11,19.5
winged giant faun,2,5,1,0,1,6,13.2
murderous radiant human,3,6,0,0,1,3,12.870000000000003
floating friendly mummy,3,2,1,1,-1,1,3.0
enormous flying monkey,3,6,1,0,1,7,13.0
sick armored man,3,4,0,0,0,0,3.6399999999999997
sick aquatic sloth,3,2,-1,0,-1,1,1.8899999999999997
poisonous angelic nymph,2,2,0,1,0,3,7.0
toy celestial wyvern,4,3,1,1,-1,5,0.8
unholy fast rat,2,2,0,-1,0,5,7.0
large unholy nymph,2,3,0,-1,0,3,6.0
earth-bound thunderous condor,3,4,-1,0,-1,6,0.0
satanic little monkey,3,2,0,-1,0,4,6.0
petrified holy wolf,3,3,-1,1,-1,2,2.0
satanic enormous sith,3,6,0,-1,1,4,10.0
ethereal satanic priest,3,3,1,-1,-1,1,2.8
humongous kind fish,2,5,0,1,1,3,8.0
invisible tired spider,1,0,0,0,-1,1,0.9900000000000001
large aquatic hippogriff,3,4,-1,0,0,5,8.1
demonic large sloth,3,5,0,-1,1,2,7.0
floating levitating spider,1,1,1,0,-1,2,3.0
sick big bird,2,2,0,0,0,3,3.5
angry weakened pheonix,5,5,0,0,1,7,11.88
aquatic holy banshee,2,2,-1,1,1,6,7.2
sick little bug,1,-1,0,0,-1,1,0.0
lightning sick dog,2,1,0,0,-1,6,4.8999999999999995
little ethereal snake,1,0,1,0,-1,2,1.4
basic tired priest,3,2,0,0,-1,1,2.7
little sleeping falcon,3,0,0,0,-1,4,0.4
earth-bound unholy fairie,1,1,-1,-1,-1,4,0.0
armored demonic trout,2,5,0,-1,1,2,9.1
basic sleeping person,3,1,0,0,-1,-1,0.0
shadowy regular unicorn,3,3,0,-1,0,5,8.0
large raging wolf,3,7,0,-1,1,7,18.2
shadowy levitating minnow,1,1,1,-1,-1,3,4.0
celestial insane centaur,4,7,1,1,1,6,13.0
angry basic sprite,1,2,0,0,0,5,7.700000000000001
demonic ancient yeti,4,6,0,-1,1,4,15.0
angelic huge cerberus,4,6,0,1,1,5,11.0
floating lightning elf,3,3,1,0,0,5,8.0
armored giant basilisk,3,8,0,0,1,3,14.3
petrified crazy horse,4,6,-1,0,1,2,3.5200000000000005
enormous winged roc,5,8,1,0,1,9,20.4
fire-breathing levitating human,3,4,1,0,1,3,10.5
giant friendly griffin,5,7,0,1,1,8,15.0
ice-covered crippled hydra,5,4,-1,0,-1,1,1.65
huge big fly,1,4,0,0,0,3,7.0
crazy big banshee,2,5,0,0,1,6,12.100000000000001
tiny flying weasel,2,1,1,0,-1,7,8.0
winged basic griffin,5,5,1,0,1,11,19.2
crazy mini sprite,1,2,0,0,0,4,6.6000000000000005
winged friendly trout,2,1,1,1,-1,6,8.4
nice shadowy elephant,5,4,0,0,1,4,8.0
satanic angelic basilisk,3,3,0,-1,1,4,7.0
microscopy knoble elf,3,0,0,1,-1,3,3.0
angelic sick ape,3,2,0,1,1,3,3.5
insane lightning eagle,3,5,0,-1,1,10,15.0
holy crippled buzzard,3,1,-1,1,-1,3,1.2
celestial weakened gorrila,4,4,1,1,1,2,5.4
knoble basic pixie,1,1,0,1,-1,4,5.0
insane tired sparrow,1,2,0,-1,-1,4,5.4
fast winged dwarf,2,2,1,0,1,7,10.799999999999999
mystical ice-covered kraken,5,6,-1,1,1,3,9.9
ancient crippled minotaur,4,3,-1,0,-1,2,2.25
fast dead condor,3,3,-1,0,-1,2,0.05
crippled armored ogre,4,4,-1,0,-1,-1,1.17
large kind goblin,2,2,0,1,1,3,5.0
murderous radiant pegasus,3,6,0,1,1,6,17.160000000000004
regular invisible mouse,1,1,0,0,-1,3,4.4
microscopy lightning dog,2,-1,0,0,-1,7,6.0
lightning cursed man,3,3,0,-1,0,5,8.0
kind angry gnat,1,1,0,1,-1,3,4.4
small angelic werewolf,4,3,0,1,1,5,8.0
friendly kind mummy,3,1,0,1,-1,2,3.0
angelic ethereal dog,2,2,1,1,0,3,3.5
weakened crazy weasel,2,3,0,0,0,3,5.940000000000001
magical satanic fairie,1,1,0,1,-1,4,5.0
crazy flying demon,5,7,1,0,1,9,17.6
poisonous tiny lion,4,3,0,0,1,5,11.2
regular awful cerberus,4,5,0,-1,1,5,10.0
celestial insane demon,5,8,1,-1,1,7,15.0
raging armored jedi,3,8,0,-1,1,5,21.970000000000002
friendly giant minnow,1,3,0,1,-1,2,5.0
quick ferocious rat,2,3,0,0,1,5,11.2
raging earth-bound gorgon,3,6,-1,-1,1,5,0.0
mystical weakened cerberus,4,3,0,1,1,4,6.3
magical awful human,3,4,0,0,0,2,6.0
ethereal tired dwarf,2,1,1,0,-1,0,0.63
murderous tiny gnat,1,3,0,-1,0,3,7.800000000000001
ethereal floating cerberus,4,4,1,0,1,3,4.8999999999999995
raging microscopy basilisk,3,3,0,-1,1,6,11.700000000000001
nice dead troll,4,3,-1,1,-1,-3,0.0
big quick fairie,1,2,0,0,-1,5,7.0
aggressive quick rat,2,3,0,0,0,5,9.6
fire-breathing giant shark,4,8,0,0,1,5,19.5
insane mini gorrila,4,5,0,-1,1,4,9.0
aquatic plain mouse,1,1,-1,0,-1,3,3.6
enraged raging leviathan,5,10,0,-1,1,8,30.420000000000005
basic small elf,3,2,0,0,0,3,5.0
little average pegasus,3,2,0,0,0,5,7.0
sick regular minotaur,4,3,0,0,1,3,4.199999999999999
levitating basic sphinx,3,3,1,0,1,4,7.0
aggressive angry spider,1,3,0,0,0,4,9.240000000000002
floating cursed priest,3,3,1,-1,0,1,4.0
earth-bound toy sloth,3,1,-1,0,-1,1,0.0
toy huge bass,2,2,0,0,-1,2,0.4
fast big pig,3,4,0,0,0,5,9.0
toy sleeping dwarf,2,-2,0,0,-1,-2,-0.04000000000000001
normal tired person,3,2,0,0,-1,1,2.7
lightning cursed dwarf,2,2,0,-1,0,5,7.0
holy enraged orc,3,5,0,-1,1,5,13.0
ice-covered nice salamander,2,2,-1,1,0,2,4.4
sleeping toy ape,3,-1,0,0,-1,0,-0.010000000000000002
lightning shadowy hippogriff,3,3,0,-1,1,8,11.0
ferocious demonic troll,4,6,0,-1,1,3,12.6
ferocious levitating griffin,5,6,1,0,1,10,22.4
demonic weak falcon,3,3,0,-1,0,7,8.0
enormous mini sphinx,3,5,0,0,1,3,8.0
ferocious petrified werewolf,4,5,-1,0,1,3,4.4799999999999995
basic earth-bound goblin,2,2,-1,0,-1,3,0.0
angry aquatic wyvern,4,5,-1,0,1,7,11.88
winged huge mummy,3,5,1,0,1,5,12.0
angelic sleeping man,3,1,0,1,-1,-1,0.0
ethereal enraged werewolf,4,6,1,-1,1,6,10.919999999999998
plain fast cerberus,4,4,0,0,1,7,11.0
little regular person,3,2,0,0,0,2,4.0
humongous enormous goblin,2,9,0,0,1,3,12.0
angelic flying minnow,1,1,1,1,-1,5,6.0
dead magical banshee,2,2,-1,1,-1,1,0.03
kind friendly vampire,4,2,0,1,1,6,8.0
big angelic pegasus,3,4,0,1,0,5,9.0
petrified ethereal sprite,1,1,1,0,-1,0,0.27999999999999997
microscopy dead basilisk,3,0,-1,0,-1,-1,-0.01
radiant awful cyclops,4,5,0,-1,1,3,8.8
evil microscopy yeti,4,1,0,-1,-1,4,5.0
insane ice-covered mummy,3,6,-1,-1,1,2,8.8
satanic aggressive minnow,1,2,0,-1,-1,3,6.0
humongous cursed manticore,3,7,0,-1,1,4,11.0
little raging trout,2,4,0,-1,1,5,11.700000000000001
huge dead bear,4,6,-1,0,1,0,0.06
little murderous werewolf,4,6,0,-1,1,6,15.600000000000001
small giant lion,4,6,0,0,1,5,11.0
weakened huge vampire,4,5,0,0,1,5,9.0
little giant wraith,3,5,0,0,1,4,9.0
giant crazy ape,3,8,0,0,1,4,13.200000000000001
humongous regular sphinx,3,7,0,0,1,3,10.0
murderous kind orc,3,5,0,-1,1,4,11.700000000000001
evil floating zerba,4,4,1,-1,0,4,8.0
shadowy fast trout,2,2,0,-1,-1,5,7.0
thunderous sick elf,3,3,0,0,0,3,5.039999999999999
weak radiant werewolf,4,3,0,1,1,5,7.040000000000001
big giant kraken,5,9,0,0,1,4,13.0
toy earth-bound bird,2,0,-1,0,-1,3,0.0
big demonic yeti,4,6,0,-1,1,4,10.0
kind cursed wolf,3,2,0,-1,1,5,7.0
angelic large spider,1,2,0,1,0,2,4.0
unholy toy human,3,1,0,-1,-1,1,0.2
ancient average tiger,4,5,0,0,1,5,15.0
celestial plain mummy,3,4,1,1,0,2,6.0
dead huge man,3,5,-1,0,1,-3,0.02
small ice-covered hippogriff,3,3,-1,0,0,4,7.700000000000001
armored giant trout,2,7,0,0,1,2,11.700000000000001
aquatic murderous rat,2,5,-1,-1,1,4,10.53
levitating enormous demon,5,8,1,0,1,7,15.0
winged ferocious zombie,2,3,1,0,1,5,13.44
angelic ice-covered fairie,1,2,-1,1,-1,3,5.5
mini invisible elephant,5,4,0,0,1,4,8.8
friendly magical elf,3,2,0,1,0,3,5.0
enormous little person,3,5,0,0,1,2,7.0
raging thunderous person,3,7,0,-1,1,5,18.720000000000002
giant sick pegasus,3,5,0,0,1,4,6.3
weakened humongous person,3,6,0,0,1,1,6.3
huge average griffon,4,6,0,0,1,7,13.0
normal levitating eagle,3,3,1,0,1,7,10.0
knoble humongous bird,2,6,0,1,1,4,10.0
angelic tired fish,2,1,0,1,-1,2,2.7
ferocious raging minnow,1,5,0,-1,1,5,18.2
tired huge dwarf,2,3,0,0,0,1,3.6
murderous plain sprite,1,4,0,-1,1,5,11.700000000000001
knoble tiny zerba,4,3,0,1,0,5,8.0
normal tired cerberus,4,3,0,0,1,4,6.3
giant raging tiger,4,10,0,-1,1,7,22.1
small demonic manticore,3,3,0,-1,1,4,7.0
regular kind hippogriff,3,2,0,1,0,5,7.0
crippled ice-covered dwarf,2,1,-1,0,-1,-1,0.0
thunderous petrified trout,2,3,-1,0,-1,1,1.92
giant murderous griffin,5,11,0,-1,1,9,26.0
raging winged pig,3,6,1,-1,1,8,21.84
plain radiant mouse,1,1,0,1,-1,3,4.4
kind plain fairie,1,0,0,1,-1,4,4.0
invisible thunderous bug,1,2,0,0,0,3,6.6
ancient sleeping eagle,3,2,0,0,-1,3,0.75
holy small fish,2,1,0,1,-1,3,4.0
normal poisonous angel,4,4,0,0,1,7,15.399999999999999
holy evil jedi,3,3,0,1,1,4,7.0
floating aquatic ape,3,3,-1,0,1,3,5.4
huge kind griffon,4,5,0,1,1,7,12.0
unholy aggressive hydra,5,6,0,-1,1,5,13.2
earth-bound poisonous cerberus,4,4,-1,0,-1,5,0.0
nice armored wraith,3,4,0,1,1,3,9.1
quick regular pixie,1,1,0,0,-1,5,6.0
humongous enormous man,3,10,0,0,1,2,12.0
kind small pig,3,1,0,1,-1,3,4.0
tiny floating ghost,2,1,1,0,-1,1,2.0
crippled murderous faun,2,3,-1,-1,-1,2,1.9500000000000002
average dead pig,3,3,-1,0,-1,-2,0.01
regular aquatic harpy,2,2,-1,0,1,5,6.3
regular flying wraith,3,3,1,0,1,7,10.0
levitating angry human,3,4,1,0,0,4,8.8
ice-covered ancient basilisk,3,5,-1,0,1,3,13.200000000000001
little winged gnat,1,0,1,0,-1,5,6.0
regular levitating minotaur,4,4,1,0,1,5,9.0
regular fast buzzard,3,3,0,0,1,7,10.0
magical little dwarf,2,1,0,1,-1,2,3.0
floating mini mouse,1,0,1,0,-1,2,2.0
aggressive tired dragon,5,5,0,0,1,8,14.04
earth-bound armored weasel,2,4,-1,0,-1,3,0.0
kind friendly griffin,5,3,0,1,1,8,11.0
aggressive earth-bound bug,1,2,-1,0,-1,3,0.0
large quick tiger,4,5,0,0,1,6,11.0
normal average unicorn,3,3,0,0,0,5,8.0
floating sick sprite,1,0,1,0,-1,2,1.4
lightning poisonous pheonix,5,5,0,0,1,10,21.0
raging large pegasus,3,7,0,-1,1,7,18.2
invisible huge tiger,4,6,0,0,1,5,12.100000000000001
friendly kind pegasus,3,1,0,1,-1,5,6.0
angelic kind ghost,2,1,0,1,-1,2,3.0
crippled microscopy leviathan,5,0,-1,0,-1,2,0.6
satanic quick buzzard,3,3,0,-1,0,6,9.0
magical basic sphinx,3,3,0,1,1,3,6.0
lightning holy dog,2,2,0,1,0,7,9.0
quick ferocious snake,1,2,0,0,0,5,9.799999999999999
armored huge demon,5,9,0,0,1,5,18.2
fire-breathing basic shark,4,5,0,0,1,5,15.0
crippled big harpy,2,1,-1,0,-1,3,1.2
earth-bound friendly rat,2,1,-1,1,-1,3,0.0
murderous shadowy weasel,2,5,0,-1,1,5,13.0
basic crazy banshee,2,4,0,0,1,6,11.0
raging weakened jedi,3,5,0,-1,1,5,11.700000000000001
armored insane salamander,2,6,0,-1,1,3,11.700000000000001
murderous weak leviathan,5,7,0,-1,1,5,12.480000000000002
demonic awful falcon,3,5,0,-1,1,7,12.0
big kind elephant,5,5,0,1,1,4,9.0
normal thunderous gorgon,3,4,0,0,1,4,9.6
dead big werewolf,4,5,-1,0,1,0,0.05
huge microscopy gnat,1,0,0,0,-1,2,2.0
ancient murderous ghost,2,6,0,-1,1,3,17.55
evil enraged gorrila,4,6,0,-1,1,5,14.3
levitating big fish,2,3,1,0,0,4,7.0
radiant angelic falcon,3,3,0,1,1,7,11.0
little nice cockatrice,2,0,0,1,-1,5,5.0
aggressive quick human,3,4,0,0,0,4,9.6
toy humongous minnow,1,3,0,0,-1,1,0.4
holy weakened cyclops,4,3,0,1,1,2,4.5
thunderous quick fairie,1,2,0,0,-1,6,9.6
invisible insane tiger,4,6,0,-1,1,6,13.200000000000001
murderous ice-covered fly,1,5,-1,-1,1,3,11.440000000000001
enraged aquatic goblin,2,4,-1,-1,1,5,10.530000000000001
large holy sith,3,4,0,1,1,4,8.0
nice cursed sphinx,3,2,0,0,1,3,5.0
basic cursed eagle,3,3,0,-1,0,6,9.0
evil invisible gorrila,4,4,0,-1,1,3,7.700000000000001
mini satanic demon,5,4,0,-1,1,6,10.0
sick holy sith,3,2,0,1,1,3,3.5
flying huge mummy,3,5,1,0,1,5,10.0
shadowy thunderous dragon,5,6,0,-1,1,9,18.0
unholy radiant troll,4,4,0,-1,1,2,6.6000000000000005
sleeping demonic yeti,4,3,0,-1,-1,1,0.4
evil weakened werewolf,4,3,0,-1,1,4,6.3
thunderous kind bug,1,1,0,1,-1,3,4.8
weakened humongous leviathan,5,8,0,0,1,3,9.9
angelic plain snake,1,1,0,1,-1,3,4.0
humongous satanic ghost,2,6,0,-1,1,2,8.0
earth-bound crazy monkey,3,5,-1,0,1,4,0.0
tiny evil buzzard,3,2,0,-1,0,5,7.0
magical murderous person,3,6,0,0,1,3,11.700000000000001
petrified fast dwarf,2,2,-1,0,-1,1,1.2000000000000002
ferocious large fly,1,3,0,0,0,4,9.799999999999999
shadowy mystical buzzard,3,3,0,-1,0,5,8.0
awful aggressive mermaid,2,4,0,-1,0,4,9.6
nice armored hippogriff,3,4,0,1,1,4,10.4
floating winged cerberus,4,4,1,0,1,7,13.2
ethereal crippled mermaid,2,0,-1,0,-1,0,0.0
ethereal celestial unicorn,3,4,1,1,0,4,5.6
small mystical roc,5,4,0,1,1,6,10.0
winged magical sphinx,3,3,1,1,1,6,10.799999999999999
enraged evil sith,3,5,0,-1,1,6,14.3
thunderous fast person,3,4,0,0,1,5,10.799999999999999
normal poisonous zerba,4,4,0,0,1,5,12.6
normal dead werewolf,4,4,-1,0,-1,0,0.04
lightning flying priest,3,3,1,0,1,8,11.0
ancient sleeping demon,5,4,0,0,-1,3,1.05
mini nice elephant,5,3,0,1,1,4,7.0
earth-bound normal mermaid,2,2,-1,0,-1,3,0.0
earth-bound quick snake,1,1,-1,0,-1,4,0.0
insane enormous sparrow,1,6,0,-1,1,5,11.0
friendly flying leviathan,5,4,1,1,1,7,11.0
dead kind pig,3,2,-1,1,-1,-2,0.0
unholy nice leviathan,5,4,0,-1,1,4,8.0
tired small griffin,5,3,0,0,1,7,9.0
average giant gnat,1,4,0,0,0,2,6.0
levitating mini basilisk,3,2,1,0,1,5,7.0
ice-covered radiant nymph,2,3,-1,1,0,2,6.050000000000001
big murderous banshee,2,6,0,-1,1,7,16.900000000000002
mystical thunderous condor,3,4,0,1,1,6,12.0
crippled weak sprite,1,-2,-1,0,-1,2,0.0
shadowy angry fish,2,3,0,-1,0,4,7.700000000000001
enraged knoble falcon,3,5,0,0,1,9,18.2
friendly celestial wolf,3,3,1,1,1,5,8.0
earth-bound levitating dragon,5,5,1,0,1,9,0.0
insane small bear,4,5,0,-1,1,6,11.0
satanic angelic wolf,3,3,0,-1,1,5,8.0
murderous ethereal priest,3,6,1,-1,1,2,7.279999999999999
poisonous ancient mummy,3,4,0,0,1,2,12.599999999999998
winged sleeping zombie,2,0,1,0,-1,1,0.12
plain little cerberus,4,3,0,0,1,5,8.0
radiant fire-breathing jedi,3,4,0,1,1,4,13.200000000000001
giant plain centaur,4,7,0,0,1,5,12.0
tired weak dragon,5,3,0,0,1,7,7.2
evil demonic unicorn,3,4,0,-1,0,5,9.0
regular insane salamander,2,4,0,-1,0,4,8.0
fast angry bear,4,5,0,0,1,8,14.3
huge demonic bear,4,7,0,-1,1,5,12.0
giant earth-bound buzzard,3,6,-1,0,1,5,0.0
knoble nice pixie,1,0,0,1,-1,4,4.0
fast normal snake,1,1,0,0,-1,5,6.0
murderous cursed gorrila,4,7,0,-1,1,4,14.3
invisible angelic yeti,4,4,0,1,1,4,8.8
floating ancient monkey,3,4,1,0,1,3,10.5
floating friendly fairy,1,0,1,1,-1,3,3.0
evil fast gnat,1,1,0,-1,-1,4,5.0
petrified raging leviathan,5,8,-1,-1,1,3,5.720000000000001
toy ethereal fish,2,0,1,0,-1,1,0.06999999999999999
quick dead kraken,5,5,-1,0,1,0,0.05
quick satanic ogre,4,4,0,-1,1,3,7.0
normal crazy unicorn,3,5,0,0,1,5,11.0
fire-breathing crippled snake,1,0,-1,0,-1,1,0.44999999999999996
plain lightning falcon,3,3,0,0,1,10,13.0
murderous ice-covered angel,4,8,-1,-1,1,7,21.450000000000003
huge shadowy gorgon,3,5,0,-1,1,3,8.0
quick ancient manticore,3,4,0,0,1,5,13.5
mystical basic wyvern,4,4,0,1,1,6,10.0
enormous celestial cyclops,4,8,1,1,1,3,11.0
raging kind fly,1,3,0,0,1,5,10.4
angelic crazy gorrila,4,6,0,1,1,3,9.9
friendly sick condor,3,1,0,1,-1,4,3.5
enormous regular falcon,3,6,0,0,1,7,13.0
shadowy large sith,3,4,0,-1,1,4,8.0
invisible enormous elf,3,6,0,0,1,3,9.9
big tired dwarf,2,2,0,0,-1,1,2.7
little murderous centaur,4,6,0,-1,1,6,15.600000000000001
enraged weak manticore,3,4,0,-1,1,6,10.4
aggressive aquatic sparrow,1,2,-1,0,-1,5,7.5600000000000005
tiny mystical mouse,1,0,0,1,-1,3,3.0
angry invisible fairie,1,2,0,0,-1,5,8.470000000000002
small earth-bound hippogriff,3,2,-1,0,-1,5,0.0
radiant enraged centaur,4,6,0,1,1,7,18.59
petrified mini jedi,3,2,-1,0,-1,1,1.2000000000000002
tiny weakened shark,4,2,0,0,1,4,5.4
angelic floating ogre,4,4,1,1,1,1,5.0
enraged fire-breathing jedi,3,6,0,-1,1,6,23.400000000000002
unholy sleeping wyvern,4,2,0,-1,-1,3,0.5
friendly sick priest,3,1,0,1,-1,1,1.4
basic radiant rat,2,2,0,1,0,3,5.5
petrified sleeping leviathan,5,3,-1,0,-1,-2,0.04000000000000001
toy thunderous buzzard,3,2,0,0,-1,5,0.8400000000000001
flying winged rat,2,2,1,0,1,9,13.2
fast radiant manticore,3,3,0,1,1,6,9.9
enormous winged fly,1,4,1,0,1,6,12.0
huge kind ogre,4,5,0,1,1,2,7.0
fast enraged weasel,2,4,0,-1,1,8,15.600000000000001
microscopy invisible pegasus,3,0,0,0,-1,5,5.5
fast tiny horse,4,3,0,0,1,7,10.0
levitating armored basilisk,3,5,1,0,1,4,11.700000000000001
aggressive toy sprite,1,0,0,0,-1,4,0.48
sleeping weakened banshee,2,-1,0,0,-1,2,0.09000000000000001
angry winged spider,1,2,1,0,1,6,10.56
armored ghostly pegasus,3,5,1,0,1,3,8.32
evil large dog,2,3,0,-1,0,4,7.0
sleeping ethereal faun,2,0,1,0,-1,-1,-0.06999999999999999
ferocious enraged sprite,1,4,0,-1,1,7,20.02
ancient ghostly harpy,2,3,1,0,1,4,8.4
satanic friendly dog,2,1,0,0,-1,4,5.0
satanic sleeping sith,3,1,0,-1,-1,1,0.2
armored ice-covered kraken,5,8,-1,0,1,2,14.3
enormous angelic rat,2,5,0,1,1,3,8.0
knoble lightning dragon,5,5,0,1,1,11,16.0
friendly mystical tiger,4,3,0,1,1,5,8.0
lightning winged buzzard,3,3,1,0,1,11,16.8
murderous thunderous troll,4,8,0,-1,1,4,18.720000000000002
cursed microscopy rat,2,-1,0,-1,-1,3,2.0
magical tiny sloth,3,2,0,1,0,2,4.0
humongous aggressive troll,4,9,0,0,1,3,14.399999999999999
invisible ice-covered zombie,2,3,-1,0,1,0,3.630000000000001
floating angry mummy,3,4,1,0,0,2,6.6000000000000005
huge celestial dog,2,5,1,1,1,4,9.0
fire-breathing humongous gorrila,4,9,0,0,1,3,18.0
small insane ape,3,4,0,-1,1,5,9.0
magical weakened falcon,3,2,0,1,0,6,7.2
knoble sick salamander,2,1,0,1,-1,2,2.0999999999999996
big mini bass,2,2,0,0,-1,3,5.0
dead insane mummy,3,5,-1,-1,1,-2,0.03
fire-breathing tiny centaur,4,4,0,0,1,5,13.5
microscopy small eagle,3,-1,0,0,-1,6,5.0
nice radiant zerba,4,3,0,1,0,5,8.8
cursed tiny person,3,2,0,-1,0,2,4.0
shadowy lightning centaur,4,4,0,-1,1,8,12.0
humongous levitating elf,3,7,1,0,1,4,11.0
ice-covered invisible sphinx,3,4,-1,0,1,2,7.260000000000002
friendly fast leviathan,5,4,0,1,1,6,10.0
raging ancient minnow,1,5,0,-1,1,4,17.55
awful mystical salamander,2,3,0,0,0,3,6.0
angry raging sloth,3,7,0,-1,1,5,17.160000000000004
levitating huge sparrow,1,3,1,0,-1,5,8.0
magical sick fairy,1,0,0,1,-1,3,2.0999999999999996
microscopy weakened roc,5,1,0,0,-1,5,5.4
magical nice faun,2,1,0,1,-1,3,4.0
ice-covered kind basilisk,3,3,-1,1,1,3,6.6000000000000005
large poisonous sparrow,1,2,0,0,-1,4,8.399999999999999
basic ice-covered hippogriff,3,4,-1,0,0,4,8.8
levitating crippled bird,2,0,1,0,-1,3,0.8999999999999999
radiant kind bird,2,1,0,1,-1,4,5.5
large weakened eagle,3,3,0,0,0,5,7.2
unholy big ape,3,4,0,-1,1,4,8.0
poisonous average snake,1,1,0,0,-1,3,5.6
fast plain dwarf,2,2,0,0,0,4,6.0
ferocious dead dwarf,2,3,-1,0,-1,-2,0.013999999999999999
sick magical dwarf,2,1,0,1,-1,1,1.4
weak microscopy faun,2,-2,0,0,-1,3,0.8
sick aquatic hippogriff,3,2,-1,0,0,4,3.7799999999999994
basic winged bug,1,1,1,0,-1,5,7.199999999999999
demonic evil mouse,1,2,0,-1,-1,3,5.0
sick huge person,3,4,0,0,0,1,3.5
huge petrified centaur,4,6,-1,0,1,2,3.2
mystical mini human,3,2,0,1,0,2,4.0
unholy normal cockatrice,2,2,0,-1,1,5,7.0
friendly aquatic fly,1,0,-1,1,-1,3,2.7
dead enraged person,3,5,-1,-1,1,-1,0.052000000000000005
weakened fire-breathing banshee,2,2,0,0,1,5,9.45
humongous ghostly jedi,3,7,1,0,1,3,8.0
quick poisonous yeti,4,4,0,0,1,5,12.6
friendly big salamander,2,2,0,1,0,3,5.0
tiny demonic hippogriff,3,3,0,-1,0,5,8.0
toy cursed gorgon,3,1,0,-1,-1,2,0.30000000000000004
poisonous regular human,3,3,0,0,0,2,7.0
insane demonic basilisk,3,6,0,-1,1,5,11.0
sick giant wyvern,4,6,0,0,1,5,7.699999999999999
holy mini cat,2,1,0,1,-1,4,5.0
average lightning fairy,1,1,0,0,-1,7,8.0
little tiny sith,3,1,0,0,-1,4,5.0
mini ethereal dog,2,1,1,0,-1,3,2.8
knoble tiny pig,3,2,0,1,0,3,5.0
ghostly angelic hydra,5,5,1,1,1,3,6.4
cursed weak werewolf,4,3,0,-1,1,5,6.4
big ice-covered ape,3,5,-1,0,1,3,8.8
friendly magical zerba,4,3,0,1,0,5,8.0
thunderous enraged trout,2,5,0,-1,1,6,17.16
earth-bound sick fish,2,1,-1,0,-1,2,0.0
ferocious fast basilisk,3,4,0,0,1,7,15.399999999999999
holy crippled cat,2,0,-1,1,-1,2,0.6
levitating fire-breathing vampire,4,5,1,0,1,7,18.0
microscopy petrified eagle,3,0,-1,0,-1,3,1.2000000000000002
fast petrified cockatrice,2,2,-1,0,-1,4,2.4000000000000004
crazy shadowy man,3,5,0,-1,1,2,7.700000000000001
giant big condor,3,7,0,0,1,5,12.0
humongous ferocious mummy,3,8,0,0,1,3,15.399999999999999
demonic flying yeti,4,5,1,-1,1,7,12.0
toy magical pixie,1,-1,0,1,-1,3,0.2
crazy floating faun,2,4,1,0,0,2,6.6000000000000005
angelic regular spider,1,1,0,1,-1,2,3.0
invisible angry angel,4,5,0,0,1,8,15.730000000000002
large aquatic tiger,4,5,-1,0,1,5,9.0
celestial weak hydra,5,5,1,1,1,4,7.2
ghostly holy fly,1,1,1,1,-1,2,2.4000000000000004
friendly raging vampire,4,6,0,-1,1,8,18.2
flying angelic bear,4,4,1,1,1,8,12.0
unholy flying bear,4,4,1,-1,1,8,12.0
tired ice-covered person,3,3,-1,0,-1,0,2.9700000000000006
aquatic mystical bass,2,2,-1,1,-1,3,4.5
aggressive knoble harpy,2,3,0,1,1,6,10.799999999999999
quick murderous human,3,6,0,-1,1,4,13.0
nice awful griffin,5,5,0,1,1,8,13.0
tired evil kraken,5,4,0,-1,1,3,6.3
flying regular man,3,3,1,0,0,5,8.0
insane large condor,3,6,0,-1,1,6,12.0
flying unholy harpy,2,2,1,-1,1,8,10.0
awful mystical werewolf,4,5,0,-1,1,5,10.0
sick ice-covered fairy,1,1,-1,0,-1,2,2.3099999999999996
ice-covered mini snake,1,1,-1,0,-1,2,3.3000000000000003
huge levitating buzzard,3,5,1,0,1,6,11.0
little demonic rat,2,2,0,-1,0,3,5.0
earth-bound knoble pheonix,5,5,-1,1,1,7,0.0
humongous petrified dragon,5,9,-1,0,1,5,5.6000000000000005
large angry trout,2,4,0,0,-1,4,8.8
insane sleeping banshee,2,2,0,-1,-1,4,0.6000000000000001
floating shadowy mouse,1,1,1,-1,-1,2,3.0
average regular wraith,3,3,0,0,1,4,7.0
demonic raging gorrila,4,8,0,-1,1,5,16.900000000000002
raging winged eagle,3,6,1,-1,1,11,26.52
sleeping aggressive zombie,2,1,0,0,-1,-1,0.0
enraged poisonous pixie,1,3,0,-1,1,6,16.38
radiant shadowy mummy,3,3,0,-1,0,2,5.5
poisonous tired cat,2,1,0,0,-1,3,5.04
angelic holy jedi,3,3,0,1,1,4,7.0
normal plain minotaur,4,4,0,0,1,4,8.0
quick mystical cyclops,4,4,0,1,1,4,8.0
dead enraged cerberus,4,6,-1,-1,1,2,0.10400000000000001
ice-covered radiant elephant,5,6,-1,1,1,3,10.89
lightning ethereal demon,5,5,1,0,1,8,9.1
raging nice gnat,1,3,0,0,0,4,9.1
humongous holy orc,3,7,0,1,1,3,10.0
winged lightning dwarf,2,2,1,0,1,8,12.0
crazy insane vampire,4,8,0,-1,1,7,16.5
awful regular snake,1,2,0,-1,0,3,5.0
ferocious humongous manticore,3,8,0,0,1,5,18.2
dead murderous ghost,2,5,-1,-1,1,-2,0.039
ferocious sleeping ghost,2,1,0,0,-1,0,0.13999999999999999
fire-breathing regular weasel,2,3,0,0,1,4,10.5
weak floating bug,1,0,1,0,-1,1,0.8
